timestamp,value,classification,date,total_size_tokens,total_size_usd,average_execution_price,buy_count,sell_count
1615699800,78,Extreme Greed,2021-03-14,,,,,
1615786200,76,Extreme Greed,2021-03-15,,,,,
1615872600,71,Greed,2021-03-16,,,,,
1615959000,71,Greed,2021-03-17,,,,,
1616045400,72,Greed,2021-03-18,,,,,
1616131800,71,Greed,2021-03-19,,,,,
1616218200,75,Extreme Greed,2021-03-20,,,,,
1616304600,73,Greed,2021-03-21,,,,,
1616391000,70,Greed,2021-03-22,,,,,
1616477400,66,Greed,2021-03-23,,,,,
1616563800,65,Greed,2021-03-24,,,,,
1616650200,60,Greed,2021-03-25,,,,,
1616736600,54,Neutral,2021-03-26,,,,,
1616823000,65,Greed,2021-03-27,,,,,
1616909400,74,Greed,2021-03-28,,,,,
1616995800,72,Greed,2021-03-29,,,,,
1617082200,72,Greed,2021-03-30,,,,,
1617168600,76,Extreme Greed,2021-03-31,,,,,
1617255000,74,Greed,2021-04-01,,,,,
1617341400,74,Greed,2021-04-02,,,,,
1617427800,73,Greed,2021-04-03,,,,,
1617514200,74,Greed,2021-04-04,,,,,
1617600600,71,Greed,2021-04-05,,,,,
1617687000,75,Extreme Greed,2021-04-06,,,,,
1617773400,72,Greed,2021-04-07,,,,,
1617859800,73,Greed,2021-04-08,,,,,
1617946200,70,Greed,2021-04-09,,,,,
1618032600,70,Greed,2021-04-10,,,,,
1618119000,76,Extreme Greed,2021-04-11,,,,,
1618205400,74,Greed,2021-04-12,,,,,
1618291800,74,Greed,2021-04-13,,,,,
1618378200,75,Extreme Greed,2021-04-14,,,,,
1618464600,79,Extreme Greed,2021-04-15,,,,,
1618551000,78,Extreme Greed,2021-04-16,,,,,
1618637400,76,Extreme Greed,2021-04-17,,,,,
1618723800,79,Extreme Greed,2021-04-18,,,,,
1618810200,74,Greed,2021-04-19,,,,,
1618896600,73,Greed,2021-04-20,,,,,
1618983000,73,Greed,2021-04-21,,,,,
1619069400,65,Greed,2021-04-22,,,,,
1619155800,55,Greed,2021-04-23,,,,,
1619242200,37,Fear,2021-04-24,,,,,
1619328600,31,Fear,2021-04-25,,,,,
1619415000,27,Fear,2021-04-26,,,,,
1619501400,50,Neutral,2021-04-27,,,,,
1619587800,59,Greed,2021-04-28,,,,,
1619674200,52,Neutral,2021-04-29,,,,,
1619760600,51,Neutral,2021-04-30,,,,,
1619847000,68,Greed,2021-05-01,,,,,
1619933400,66,Greed,2021-05-02,,,,,
1620019800,61,Greed,2021-05-03,,,,,
1620106200,68,Greed,2021-05-04,,,,,
1620192600,48,Neutral,2021-05-05,,,,,
1620279000,65,Greed,2021-05-06,,,,,
1620365400,64,Greed,2021-05-07,,,,,
1620451800,67,Greed,2021-05-08,,,,,
1620538200,73,Greed,2021-05-09,,,,,
1620624600,72,Greed,2021-05-10,,,,,
1620711000,61,Greed,2021-05-11,,,,,
1620797400,68,Greed,2021-05-12,,,,,
1620883800,31,Fear,2021-05-13,,,,,
1620970200,26,Fear,2021-05-14,,,,,
1621056600,27,Fear,2021-05-15,,,,,
1621143000,20,Extreme Fear,2021-05-16,,,,,
1621229400,27,Fear,2021-05-17,,,,,
1621315800,21,Extreme Fear,2021-05-18,,,,,
1621402200,23,Extreme Fear,2021-05-19,,,,,
1621488600,11,Extreme Fear,2021-05-20,,,,,
1621575000,19,Extreme Fear,2021-05-21,,,,,
1621661400,12,Extreme Fear,2021-05-22,,,,,
1621747800,14,Extreme Fear,2021-05-23,,,,,
1621834200,10,Extreme Fear,2021-05-24,,,,,
1621920600,22,Extreme Fear,2021-05-25,,,,,
1622007000,22,Extreme Fear,2021-05-26,,,,,
1622093400,27,Fear,2021-05-27,,,,,
1622179800,21,Extreme Fear,2021-05-28,,,,,
1622266200,18,Extreme Fear,2021-05-29,,,,,
1622352600,10,Extreme Fear,2021-05-30,,,,,
1622439000,18,Extreme Fear,2021-05-31,,,,,
1622525400,20,Extreme Fear,2021-06-01,,,,,
1622611800,23,Extreme Fear,2021-06-02,,,,,
1622698200,24,Extreme Fear,2021-06-03,,,,,
1622784600,27,Fear,2021-06-04,,,,,
1622871000,24,Extreme Fear,2021-06-05,,,,,
1622957400,17,Extreme Fear,2021-06-06,,,,,
1623043800,15,Extreme Fear,2021-06-07,,,,,
1623130200,13,Extreme Fear,2021-06-08,,,,,
1623216600,14,Extreme Fear,2021-06-09,,,,,
1623303000,21,Extreme Fear,2021-06-10,,,,,
1623389400,21,Extreme Fear,2021-06-11,,,,,
1623475800,28,Fear,2021-06-12,,,,,
1623562200,23,Extreme Fear,2021-06-13,,,,,
1623648600,28,Fear,2021-06-14,,,,,
1623735000,38,Fear,2021-06-15,,,,,
1623821400,33,Fear,2021-06-16,,,,,
1623907800,26,Fear,2021-06-17,,,,,
1623994200,25,Fear,2021-06-18,,,,,
1624080600,23,Extreme Fear,2021-06-19,,,,,
1624167000,21,Extreme Fear,2021-06-20,,,,,
1624253400,23,Extreme Fear,2021-06-21,,,,,
1624339800,10,Extreme Fear,2021-06-22,,,,,
1624426200,14,Extreme Fear,2021-06-23,,,,,
1624512600,22,Extreme Fear,2021-06-24,,,,,
1624599000,27,Fear,2021-06-25,,,,,
1624685400,20,Extreme Fear,2021-06-26,,,,,
1624771800,22,Extreme Fear,2021-06-27,,,,,
1624858200,25,Fear,2021-06-28,,,,,
1624944600,25,Fear,2021-06-29,,,,,
1625031000,28,Fear,2021-06-30,,,,,
1625117400,28,Fear,2021-07-01,,,,,
1625203800,21,Extreme Fear,2021-07-02,,,,,
1625290200,24,Extreme Fear,2021-07-03,,,,,
1625376600,27,Fear,2021-07-04,,,,,
1625463000,29,Fear,2021-07-05,,,,,
1625549400,20,Extreme Fear,2021-07-06,,,,,
1625635800,28,Fear,2021-07-07,,,,,
1625722200,20,Extreme Fear,2021-07-08,,,,,
1625808600,20,Extreme Fear,2021-07-09,,,,,
1625895000,20,Extreme Fear,2021-07-10,,,,,
1625981400,20,Extreme Fear,2021-07-11,,,,,
1626067800,25,Fear,2021-07-12,,,,,
1626154200,20,Extreme Fear,2021-07-13,,,,,
1626240600,21,Extreme Fear,2021-07-14,,,,,
1626327000,20,Extreme Fear,2021-07-15,,,,,
1626413400,22,Extreme Fear,2021-07-16,,,,,
1626499800,15,Extreme Fear,2021-07-17,,,,,
1626586200,19,Extreme Fear,2021-07-18,,,,,
1626672600,24,Extreme Fear,2021-07-19,,,,,
1626759000,19,Extreme Fear,2021-07-20,,,,,
1626845400,10,Extreme Fear,2021-07-21,,,,,
1626931800,21,Extreme Fear,2021-07-22,,,,,
1627018200,23,Extreme Fear,2021-07-23,,,,,
1627104600,22,Extreme Fear,2021-07-24,,,,,
1627191000,27,Fear,2021-07-25,,,,,
1627277400,26,Fear,2021-07-26,,,,,
1627363800,32,Fear,2021-07-27,,,,,
1627450200,50,Neutral,2021-07-28,,,,,
1627536600,50,Neutral,2021-07-29,,,,,
1627623000,53,Neutral,2021-07-30,,,,,
1627709400,60,Greed,2021-07-31,,,,,
1627795800,60,Greed,2021-08-01,,,,,
1627882200,48,Neutral,2021-08-02,,,,,
1627968600,48,Neutral,2021-08-03,,,,,
1628055000,42,Fear,2021-08-04,,,,,
1628141400,50,Neutral,2021-08-05,,,,,
1628227800,52,Neutral,2021-08-06,,,,,
1628314200,69,Greed,2021-08-07,,,,,
1628400600,74,Greed,2021-08-08,,,,,
1628487000,65,Greed,2021-08-09,,,,,
1628573400,71,Greed,2021-08-10,,,,,
1628659800,70,Greed,2021-08-11,,,,,
1628746200,70,Greed,2021-08-12,,,,,
1628832600,70,Greed,2021-08-13,,,,,
1628919000,76,Extreme Greed,2021-08-14,,,,,
1629005400,71,Greed,2021-08-15,,,,,
1629091800,72,Greed,2021-08-16,,,,,
1629178200,72,Greed,2021-08-17,,,,,
1629264600,73,Greed,2021-08-18,,,,,
1629351000,70,Greed,2021-08-19,,,,,
1629437400,70,Greed,2021-08-20,,,,,
1629523800,78,Extreme Greed,2021-08-21,,,,,
1629610200,76,Extreme Greed,2021-08-22,,,,,
1629696600,79,Extreme Greed,2021-08-23,,,,,
1629783000,79,Extreme Greed,2021-08-24,,,,,
1629869400,73,Greed,2021-08-25,,,,,
1629955800,75,Extreme Greed,2021-08-26,,,,,
1630042200,71,Greed,2021-08-27,,,,,
1630128600,78,Extreme Greed,2021-08-28,,,,,
1630215000,72,Greed,2021-08-29,,,,,
1630301400,73,Greed,2021-08-30,,,,,
1630387800,73,Greed,2021-08-31,,,,,
1630474200,71,Greed,2021-09-01,,,,,
1630560600,74,Greed,2021-09-02,,,,,
1630647000,74,Greed,2021-09-03,,,,,
1630733400,72,Greed,2021-09-04,,,,,
1630819800,73,Greed,2021-09-05,,,,,
1630906200,79,Extreme Greed,2021-09-06,,,,,
1630992600,79,Extreme Greed,2021-09-07,,,,,
1631079000,47,Neutral,2021-09-08,,,,,
1631165400,45,Neutral,2021-09-09,,,,,
1631251800,46,Neutral,2021-09-10,,,,,
1631338200,31,Fear,2021-09-11,,,,,
1631424600,32,Fear,2021-09-12,,,,,
1631511000,44,Fear,2021-09-13,,,,,
1631597400,30,Fear,2021-09-14,,,,,
1631683800,49,Neutral,2021-09-15,,,,,
1631770200,53,Neutral,2021-09-16,,,,,
1631856600,48,Neutral,2021-09-17,,,,,
1631943000,50,Neutral,2021-09-18,,,,,
1632029400,53,Neutral,2021-09-19,,,,,
1632115800,50,Neutral,2021-09-20,,,,,
1632202200,27,Fear,2021-09-21,,,,,
1632288600,21,Extreme Fear,2021-09-22,,,,,
1632375000,27,Fear,2021-09-23,,,,,
1632461400,33,Fear,2021-09-24,,,,,
1632547800,28,Fear,2021-09-25,,,,,
1632634200,27,Fear,2021-09-26,,,,,
1632720600,26,Fear,2021-09-27,,,,,
1632807000,25,Fear,2021-09-28,,,,,
1632893400,24,Extreme Fear,2021-09-29,,,,,
1632979800,20,Extreme Fear,2021-09-30,,,,,
1633066200,27,Fear,2021-10-01,,,,,
1633152600,54,Neutral,2021-10-02,,,,,
1633239000,49,Neutral,2021-10-03,,,,,
1633325400,54,Neutral,2021-10-04,,,,,
1633411800,59,Greed,2021-10-05,,,,,
1633498200,68,Greed,2021-10-06,,,,,
1633584600,76,Extreme Greed,2021-10-07,,,,,
1633671000,74,Greed,2021-10-08,,,,,
1633757400,72,Greed,2021-10-09,,,,,
1633843800,71,Greed,2021-10-10,,,,,
1633930200,71,Greed,2021-10-11,,,,,
1634016600,78,Extreme Greed,2021-10-12,,,,,
1634103000,70,Greed,2021-10-13,,,,,
1634189400,70,Greed,2021-10-14,,,,,
1634275800,71,Greed,2021-10-15,,,,,
1634362200,78,Extreme Greed,2021-10-16,,,,,
1634448600,79,Extreme Greed,2021-10-17,,,,,
1634535000,78,Extreme Greed,2021-10-18,,,,,
1634621400,75,Extreme Greed,2021-10-19,,,,,
1634707800,82,Extreme Greed,2021-10-20,,,,,
1634794200,84,Extreme Greed,2021-10-21,,,,,
1634880600,75,Extreme Greed,2021-10-22,,,,,
1634967000,74,Greed,2021-10-23,,,,,
1635053400,73,Greed,2021-10-24,,,,,
1635139800,72,Greed,2021-10-25,,,,,
1635226200,76,Extreme Greed,2021-10-26,,,,,
1635312600,73,Greed,2021-10-27,,,,,
1635399000,66,Greed,2021-10-28,,,,,
1635485400,70,Greed,2021-10-29,,,,,
1635571800,73,Greed,2021-10-30,,,,,
1635658200,74,Greed,2021-10-31,,,,,
1635744600,74,Greed,2021-11-01,,,,,
1635831000,73,Greed,2021-11-02,,,,,
1635917400,76,Extreme Greed,2021-11-03,,,,,
1636003800,73,Greed,2021-11-04,,,,,
1636090200,73,Greed,2021-11-05,,,,,
1636176600,71,Greed,2021-11-06,,,,,
1636263000,73,Greed,2021-11-07,,,,,
1636349400,75,Extreme Greed,2021-11-08,,,,,
1636435800,84,Extreme Greed,2021-11-09,,,,,
1636522200,75,Extreme Greed,2021-11-10,,,,,
1636608600,77,Extreme Greed,2021-11-11,,,,,
1636695000,74,Greed,2021-11-12,,,,,
1636781400,72,Greed,2021-11-13,,,,,
1636867800,74,Greed,2021-11-14,,,,,
1636954200,72,Greed,2021-11-15,,,,,
1637040600,71,Greed,2021-11-16,,,,,
1637127000,52,Neutral,2021-11-17,,,,,
1637213400,54,Neutral,2021-11-18,,,,,
1637299800,34,Fear,2021-11-19,,,,,
1637386200,43,Fear,2021-11-20,,,,,
1637472600,49,Neutral,2021-11-21,,,,,
1637559000,50,Neutral,2021-11-22,,,,,
1637645400,33,Fear,2021-11-23,,,,,
1637731800,42,Fear,2021-11-24,,,,,
1637818200,32,Fear,2021-11-25,,,,,
1637904600,47,Neutral,2021-11-26,,,,,
1637991000,21,Extreme Fear,2021-11-27,,,,,
1638077400,27,Fear,2021-11-28,,,,,
1638163800,33,Fear,2021-11-29,,,,,
1638250200,40,Fear,2021-11-30,,,,,
1638336600,34,Fear,2021-12-01,,,,,
1638423000,32,Fear,2021-12-02,,,,,
1638509400,31,Fear,2021-12-03,,,,,
1638595800,25,Fear,2021-12-04,,,,,
1638682200,18,Extreme Fear,2021-12-05,,,,,
1638768600,16,Extreme Fear,2021-12-06,,,,,
1638855000,25,Fear,2021-12-07,,,,,
1638941400,28,Fear,2021-12-08,,,,,
1639027800,29,Fear,2021-12-09,,,,,
1639114200,24,Extreme Fear,2021-12-10,,,,,
1639200600,16,Extreme Fear,2021-12-11,,,,,
1639287000,27,Fear,2021-12-12,,,,,
1639373400,28,Fear,2021-12-13,,,,,
1639459800,21,Extreme Fear,2021-12-14,,,,,
1639546200,28,Fear,2021-12-15,,,,,
1639632600,29,Fear,2021-12-16,,,,,
1639719000,23,Extreme Fear,2021-12-17,,,,,
1639805400,24,Extreme Fear,2021-12-18,,,,,
1639891800,29,Fear,2021-12-19,,,,,
1639978200,25,Fear,2021-12-20,,,,,
1640064600,27,Fear,2021-12-21,,,,,
1640151000,45,Neutral,2021-12-22,,,,,
1640237400,34,Fear,2021-12-23,,,,,
1640323800,41,Fear,2021-12-24,,,,,
1640410200,39,Fear,2021-12-25,,,,,
1640496600,37,Fear,2021-12-26,,,,,
1640583000,40,Fear,2021-12-27,,,,,
1640669400,41,Fear,2021-12-28,,,,,
1640755800,27,Fear,2021-12-29,,,,,
1640842200,22,Extreme Fear,2021-12-30,,,,,
1640928600,28,Fear,2021-12-31,,,,,
1641015000,21,Extreme Fear,2022-01-01,,,,,
1641101400,29,Fear,2022-01-02,,,,,
1641187800,29,Fear,2022-01-03,,,,,
1641274200,23,Extreme Fear,2022-01-04,,,,,
1641360600,24,Extreme Fear,2022-01-05,,,,,
1641447000,15,Extreme Fear,2022-01-06,,,,,
1641533400,18,Extreme Fear,2022-01-07,,,,,
1641619800,10,Extreme Fear,2022-01-08,,,,,
1641706200,23,Extreme Fear,2022-01-09,,,,,
1641792600,23,Extreme Fear,2022-01-10,,,,,
1641879000,21,Extreme Fear,2022-01-11,,,,,
1641965400,22,Extreme Fear,2022-01-12,,,,,
1642051800,21,Extreme Fear,2022-01-13,,,,,
1642138200,21,Extreme Fear,2022-01-14,,,,,
1642224600,23,Extreme Fear,2022-01-15,,,,,
1642311000,21,Extreme Fear,2022-01-16,,,,,
1642397400,22,Extreme Fear,2022-01-17,,,,,
1642483800,24,Extreme Fear,2022-01-18,,,,,
1642570200,24,Extreme Fear,2022-01-19,,,,,
1642656600,24,Extreme Fear,2022-01-20,,,,,
1642743000,19,Extreme Fear,2022-01-21,,,,,
1642829400,13,Extreme Fear,2022-01-22,,,,,
1642915800,11,Extreme Fear,2022-01-23,,,,,
1643002200,13,Extreme Fear,2022-01-24,,,,,
1643088600,12,Extreme Fear,2022-01-25,,,,,
1643175000,23,Extreme Fear,2022-01-26,,,,,
1643261400,20,Extreme Fear,2022-01-27,,,,,
1643347800,24,Extreme Fear,2022-01-28,,,,,
1643434200,24,Extreme Fear,2022-01-29,,,,,
1643520600,29,Fear,2022-01-30,,,,,
1643607000,20,Extreme Fear,2022-01-31,,,,,
1643693400,26,Fear,2022-02-01,,,,,
1643779800,28,Fear,2022-02-02,,,,,
1643866200,20,Extreme Fear,2022-02-03,,,,,
1643952600,20,Extreme Fear,2022-02-04,,,,,
1644039000,33,Fear,2022-02-05,,,,,
1644125400,37,Fear,2022-02-06,,,,,
1644211800,45,Neutral,2022-02-07,,,,,
1644298200,48,Neutral,2022-02-08,,,,,
1644384600,54,Neutral,2022-02-09,,,,,
1644471000,50,Neutral,2022-02-10,,,,,
1644557400,50,Neutral,2022-02-11,,,,,
1644643800,44,Fear,2022-02-12,,,,,
1644730200,44,Fear,2022-02-13,,,,,
1644816600,46,Neutral,2022-02-14,,,,,
1644903000,46,Neutral,2022-02-15,,,,,
1644989400,51,Neutral,2022-02-16,,,,,
1645075800,52,Neutral,2022-02-17,,,,,
1645162200,30,Fear,2022-02-18,,,,,
1645248600,25,Fear,2022-02-19,,,,,
1645335000,27,Fear,2022-02-20,,,,,
1645421400,25,Fear,2022-02-21,,,,,
1645507800,20,Extreme Fear,2022-02-22,,,,,
1645594200,25,Fear,2022-02-23,,,,,
1645680600,23,Extreme Fear,2022-02-24,,,,,
1645767000,27,Fear,2022-02-25,,,,,
1645853400,26,Fear,2022-02-26,,,,,
1645939800,26,Fear,2022-02-27,,,,,
1646026200,20,Extreme Fear,2022-02-28,,,,,
1646112600,51,Neutral,2022-03-01,,,,,
1646199000,52,Neutral,2022-03-02,,,,,
1646285400,39,Fear,2022-03-03,,,,,
1646371800,33,Fear,2022-03-04,,,,,
1646458200,22,Extreme Fear,2022-03-05,,,,,
1646544600,22,Extreme Fear,2022-03-06,,,,,
1646631000,23,Extreme Fear,2022-03-07,,,,,
1646717400,21,Extreme Fear,2022-03-08,,,,,
1646803800,22,Extreme Fear,2022-03-09,,,,,
1646890200,28,Fear,2022-03-10,,,,,
1646976600,22,Extreme Fear,2022-03-11,,,,,
1647063000,22,Extreme Fear,2022-03-12,,,,,
1647149400,21,Extreme Fear,2022-03-13,,,,,
1647235800,23,Extreme Fear,2022-03-14,,,,,
1647322200,21,Extreme Fear,2022-03-15,,,,,
1647408600,24,Extreme Fear,2022-03-16,,,,,
1647495000,27,Fear,2022-03-17,,,,,
1647581400,25,Fear,2022-03-18,,,,,
1647667800,28,Fear,2022-03-19,,,,,
1647754200,31,Fear,2022-03-20,,,,,
1647840600,30,Fear,2022-03-21,,,,,
1647927000,26,Fear,2022-03-22,,,,,
1648013400,31,Fear,2022-03-23,,,,,
1648099800,40,Fear,2022-03-24,,,,,
1648186200,47,Neutral,2022-03-25,,,,,
1648272600,51,Neutral,2022-03-26,,,,,
1648359000,49,Neutral,2022-03-27,,,,,
1648445400,60,Greed,2022-03-28,,,,,
1648531800,56,Greed,2022-03-29,,,,,
1648618200,55,Greed,2022-03-30,,,,,
1648704600,52,Neutral,2022-03-31,,,,,
1648791000,50,Neutral,2022-04-01,,,,,
1648877400,52,Neutral,2022-04-02,,,,,
1648963800,48,Neutral,2022-04-03,,,,,
1649050200,52,Neutral,2022-04-04,,,,,
1649136600,53,Neutral,2022-04-05,,,,,
1649223000,48,Neutral,2022-04-06,,,,,
1649309400,34,Fear,2022-04-07,,,,,
1649395800,37,Fear,2022-04-08,,,,,
1649482200,30,Fear,2022-04-09,,,,,
1649568600,34,Fear,2022-04-10,,,,,
1649655000,32,Fear,2022-04-11,,,,,
1649741400,20,Extreme Fear,2022-04-12,,,,,
1649827800,25,Fear,2022-04-13,,,,,
1649914200,28,Fear,2022-04-14,,,,,
1650000600,22,Extreme Fear,2022-04-15,,,,,
1650087000,28,Fear,2022-04-16,,,,,
1650173400,28,Fear,2022-04-17,,,,,
1650259800,24,Extreme Fear,2022-04-18,,,,,
1650346200,27,Fear,2022-04-19,,,,,
1650432600,27,Fear,2022-04-20,,,,,
1650519000,27,Fear,2022-04-21,,,,,
1650605400,26,Fear,2022-04-22,,,,,
1650691800,24,Extreme Fear,2022-04-23,,,,,
1650778200,24,Extreme Fear,2022-04-24,,,,,
1650864600,23,Extreme Fear,2022-04-25,,,,,
1650951000,27,Fear,2022-04-26,,,,,
1651037400,21,Extreme Fear,2022-04-27,,,,,
1651123800,24,Extreme Fear,2022-04-28,,,,,
1651210200,23,Extreme Fear,2022-04-29,,,,,
1651296600,20,Extreme Fear,2022-04-30,,,,,
1651383000,22,Extreme Fear,2022-05-01,,,,,
1651469400,28,Fear,2022-05-02,,,,,
1651555800,27,Fear,2022-05-03,,,,,
1651642200,21,Extreme Fear,2022-05-04,,,,,
1651728600,27,Fear,2022-05-05,,,,,
1651815000,22,Extreme Fear,2022-05-06,,,,,
1651901400,23,Extreme Fear,2022-05-07,,,,,
1651987800,18,Extreme Fear,2022-05-08,,,,,
1652074200,11,Extreme Fear,2022-05-09,,,,,
1652160600,10,Extreme Fear,2022-05-10,,,,,
1652247000,12,Extreme Fear,2022-05-11,,,,,
1652333400,12,Extreme Fear,2022-05-12,,,,,
1652419800,10,Extreme Fear,2022-05-13,,,,,
1652506200,9,Extreme Fear,2022-05-14,,,,,
1652592600,10,Extreme Fear,2022-05-15,,,,,
1652679000,14,Extreme Fear,2022-05-16,,,,,
1652765400,8,Extreme Fear,2022-05-17,,,,,
1652851800,12,Extreme Fear,2022-05-18,,,,,
1652938200,13,Extreme Fear,2022-05-19,,,,,
1653024600,13,Extreme Fear,2022-05-20,,,,,
1653111000,13,Extreme Fear,2022-05-21,,,,,
1653197400,14,Extreme Fear,2022-05-22,,,,,
1653283800,10,Extreme Fear,2022-05-23,,,,,
1653370200,12,Extreme Fear,2022-05-24,,,,,
1653456600,11,Extreme Fear,2022-05-25,,,,,
1653543000,12,Extreme Fear,2022-05-26,,,,,
1653629400,12,Extreme Fear,2022-05-27,,,,,
1653715800,13,Extreme Fear,2022-05-28,,,,,
1653802200,14,Extreme Fear,2022-05-29,,,,,
1653888600,10,Extreme Fear,2022-05-30,,,,,
1653975000,16,Extreme Fear,2022-05-31,,,,,
1654061400,17,Extreme Fear,2022-06-01,,,,,
1654147800,13,Extreme Fear,2022-06-02,,,,,
1654234200,10,Extreme Fear,2022-06-03,,,,,
1654320600,14,Extreme Fear,2022-06-04,,,,,
1654407000,10,Extreme Fear,2022-06-05,,,,,
1654493400,13,Extreme Fear,2022-06-06,,,,,
1654579800,15,Extreme Fear,2022-06-07,,,,,
1654666200,17,Extreme Fear,2022-06-08,,,,,
1654752600,11,Extreme Fear,2022-06-09,,,,,
1654839000,13,Extreme Fear,2022-06-10,,,,,
1654925400,12,Extreme Fear,2022-06-11,,,,,
1655011800,14,Extreme Fear,2022-06-12,,,,,
1655098200,11,Extreme Fear,2022-06-13,,,,,
1655184600,8,Extreme Fear,2022-06-14,,,,,
1655271000,7,Extreme Fear,2022-06-15,,,,,
1655357400,7,Extreme Fear,2022-06-16,,,,,
1655443800,9,Extreme Fear,2022-06-17,,,,,
1655530200,6,Extreme Fear,2022-06-18,,,,,
1655616600,6,Extreme Fear,2022-06-19,,,,,
1655703000,9,Extreme Fear,2022-06-20,,,,,
1655789400,9,Extreme Fear,2022-06-21,,,,,
1655875800,11,Extreme Fear,2022-06-22,,,,,
1655962200,11,Extreme Fear,2022-06-23,,,,,
1656048600,11,Extreme Fear,2022-06-24,,,,,
1656135000,14,Extreme Fear,2022-06-25,,,,,
1656221400,14,Extreme Fear,2022-06-26,,,,,
1656307800,12,Extreme Fear,2022-06-27,,,,,
1656394200,10,Extreme Fear,2022-06-28,,,,,
1656480600,13,Extreme Fear,2022-06-29,,,,,
1656567000,11,Extreme Fear,2022-06-30,,,,,
1656653400,11,Extreme Fear,2022-07-01,,,,,
1656739800,14,Extreme Fear,2022-07-02,,,,,
1656826200,11,Extreme Fear,2022-07-03,,,,,
1656912600,14,Extreme Fear,2022-07-04,,,,,
1656999000,19,Extreme Fear,2022-07-05,,,,,
1657085400,18,Extreme Fear,2022-07-06,,,,,
1657171800,18,Extreme Fear,2022-07-07,,,,,
1657258200,20,Extreme Fear,2022-07-08,,,,,
1657344600,24,Extreme Fear,2022-07-09,,,,,
1657431000,24,Extreme Fear,2022-07-10,,,,,
1657517400,22,Extreme Fear,2022-07-11,,,,,
1657603800,16,Extreme Fear,2022-07-12,,,,,
1657690200,15,Extreme Fear,2022-07-13,,,,,
1657776600,18,Extreme Fear,2022-07-14,,,,,
1657863000,15,Extreme Fear,2022-07-15,,,,,
1657949400,21,Extreme Fear,2022-07-16,,,,,
1658035800,24,Extreme Fear,2022-07-17,,,,,
1658122200,20,Extreme Fear,2022-07-18,,,,,
1658208600,30,Fear,2022-07-19,,,,,
1658295000,31,Fear,2022-07-20,,,,,
1658381400,34,Fear,2022-07-21,,,,,
1658467800,33,Fear,2022-07-22,,,,,
1658554200,31,Fear,2022-07-23,,,,,
1658640600,30,Fear,2022-07-24,,,,,
1658727000,30,Fear,2022-07-25,,,,,
1658813400,26,Fear,2022-07-26,,,,,
1658899800,28,Fear,2022-07-27,,,,,
1658986200,32,Fear,2022-07-28,,,,,
1659072600,39,Fear,2022-07-29,,,,,
1659159000,42,Fear,2022-07-30,,,,,
1659245400,39,Fear,2022-07-31,,,,,
1659331800,33,Fear,2022-08-01,,,,,
1659418200,31,Fear,2022-08-02,,,,,
1659504600,34,Fear,2022-08-03,,,,,
1659591000,30,Fear,2022-08-04,,,,,
1659677400,31,Fear,2022-08-05,,,,,
1659763800,31,Fear,2022-08-06,,,,,
1659850200,30,Fear,2022-08-07,,,,,
1659936600,30,Fear,2022-08-08,,,,,
1660023000,42,Fear,2022-08-09,,,,,
1660109400,31,Fear,2022-08-10,,,,,
1660195800,41,Fear,2022-08-11,,,,,
1660282200,42,Fear,2022-08-12,,,,,
1660368600,46,Neutral,2022-08-13,,,,,
1660455000,47,Neutral,2022-08-14,,,,,
1660541400,45,Neutral,2022-08-15,,,,,
1660627800,44,Fear,2022-08-16,,,,,
1660714200,41,Fear,2022-08-17,,,,,
1660800600,30,Fear,2022-08-18,,,,,
1660887000,33,Fear,2022-08-19,,,,,
1660973400,29,Fear,2022-08-20,,,,,
1661059800,27,Fear,2022-08-21,,,,,
1661146200,29,Fear,2022-08-22,,,,,
1661232600,28,Fear,2022-08-23,,,,,
1661319000,25,Fear,2022-08-24,,,,,
1661405400,25,Fear,2022-08-25,,,,,
1661491800,27,Fear,2022-08-26,,,,,
1661578200,28,Fear,2022-08-27,,,,,
1661664600,28,Fear,2022-08-28,,,,,
1661751000,24,Extreme Fear,2022-08-29,,,,,
1661837400,27,Fear,2022-08-30,,,,,
1661923800,23,Extreme Fear,2022-08-31,,,,,
1662010200,20,Extreme Fear,2022-09-01,,,,,
1662096600,25,Fear,2022-09-02,,,,,
1662183000,21,Extreme Fear,2022-09-03,,,,,
1662269400,20,Extreme Fear,2022-09-04,,,,,
1662355800,23,Extreme Fear,2022-09-05,,,,,
1662442200,22,Extreme Fear,2022-09-06,,,,,
1662528600,24,Extreme Fear,2022-09-07,,,,,
1662615000,20,Extreme Fear,2022-09-08,,,,,
1662701400,22,Extreme Fear,2022-09-09,,,,,
1662787800,28,Fear,2022-09-10,,,,,
1662874200,26,Fear,2022-09-11,,,,,
1662960600,25,Fear,2022-09-12,,,,,
1663047000,34,Fear,2022-09-13,,,,,
1663133400,27,Fear,2022-09-14,,,,,
1663219800,28,Fear,2022-09-15,,,,,
1663306200,20,Extreme Fear,2022-09-16,,,,,
1663392600,22,Extreme Fear,2022-09-17,,,,,
1663479000,27,Fear,2022-09-18,,,,,
1663565400,21,Extreme Fear,2022-09-19,,,,,
1663651800,23,Extreme Fear,2022-09-20,,,,,
1663738200,23,Extreme Fear,2022-09-21,,,,,
1663824600,22,Extreme Fear,2022-09-22,,,,,
1663911000,20,Extreme Fear,2022-09-23,,,,,
1663997400,24,Extreme Fear,2022-09-24,,,,,
1664083800,24,Extreme Fear,2022-09-25,,,,,
